"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"IL8","C7","GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP","GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP",108,-0.850640853,-1.548897993,0.095684803,0.724985087,0.710418732,172,"tags=4%, list=1%, signal=4%","HAS2/GTF2A1/LRRC41/LSP1"
"IL8","C7","GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP","GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP",158,-0.836489927,-1.52235675,0.09380863,0.724985087,0.710418732,319,"tags=6%, list=3%, signal=6%","UVSSA/ZYG11B/ARID4B/FAM8A1/PDCD4/EPHX1/COQ8A/SLC4A10/LSP1"
"IL8","C7","GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN","GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN",133,0.865215672,1.520736525,0.092243187,0.724985087,0.710418732,197,"tags=6%, list=2%, signal=6%","LGALS9/ZC3HAV1/SCARF1/CTRL/MIER3/WDR37/ST18/TNFSF9"
"IL8","C7","GSE17721_LPS_VS_CPG_0.5H_BMDC_UP","GSE17721_LPS_VS_CPG_0.5H_BMDC_UP",155,-0.833951993,-1.518944859,0.094517958,0.724985087,0.710418732,27,"tags=3%, list=0%, signal=3%","ZFHX3/SLC38A2/ZNF768/FBXL20/BCL11A"
"IL8","C7","GSE6259_DEC205_POS_DC_VS_BCELL_DN","GSE6259_DEC205_POS_DC_VS_BCELL_DN",133,0.862266064,1.515552179,0.096436059,0.724985087,0.710418732,100,"tags=6%, list=1%, signal=6%","LGALS9/IFIT1/ISG15/IFIT2/IFI44/OAS2/PARP14/DDX60"
"IL8","C7","GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_UP","GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_UP",150,-0.834090952,-1.51398125,0.096226415,0.724985087,0.710418732,260,"tags=6%, list=2%, signal=6%","LEMD2/TRIT1/DNAH2/CCND2/MAVS/FBXO32/IL2RA/SCX/IL17RB"
"IL8","C7","GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_DN","GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_DN",133,0.861160079,1.513608259,0.096436059,0.724985087,0.710418732,61,"tags=2%, list=1%, signal=2%","STAB1/CSF1R/MAFB"
"IL8","C7","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_DN","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_DN",153,-0.832409527,-1.513579001,0.092627599,0.724985087,0.710418732,492,"tags=8%, list=4%, signal=8%","PI4KA/RIPOR2/HIRIP3/PNP/DUSP4/WDR26/LUC7L/PPCS/S1PR1/SPOCK2/KLHL24/ISLR"
"IL8","C7","GSE22886_CD8_VS_CD4_NAIVE_TCELL_DN","GSE22886_CD8_VS_CD4_NAIVE_TCELL_DN",134,0.863401452,1.51336261,0.09394572,0.724985087,0.710418732,42,"tags=3%, list=0%, signal=3%","LGALS9/NLRP1/REEP2/ONECUT1"
"IL8","C7","GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_DN","GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_DN",166,-0.829712643,-1.508075625,0.096296296,0.724985087,0.710418732,588,"tags=10%, list=5%, signal=9%","TTC28/FURIN/SFMBT2/MYOM1/ARL16/SLC35B3/RGL2/NIT1/FOXJ2/SLC30A7/DYNLT4/LTBP2/ABCA7/RFTN2/RGS4/ALDH3A1"
"IL8","C7","GSE17721_CTRL_VS_LPS_4H_BMDC_DN","GSE17721_CTRL_VS_LPS_4H_BMDC_DN",136,-0.833741782,-1.507513412,0.095419847,0.724985087,0.710418732,176,"tags=3%, list=1%, signal=3%","MACROD2/ZNF689/TIMP1/SCX"
"IL8","C7","GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP","GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP",135,-0.832912664,-1.506313946,0.095602294,0.724985087,0.710418732,132,"tags=4%, list=1%, signal=4%","GRIA3/NR1H4/S1PR1/TMEM131L/SLC1A3/FGF7"
"IL8","C7","GSE31082_CD4_VS_CD8_SP_THYMOCYTE_UP","GSE31082_CD4_VS_CD8_SP_THYMOCYTE_UP",169,-0.830324788,-1.506111421,0.093457944,0.724985087,0.710418732,524,"tags=8%, list=4%, signal=8%","SFMBT2/LDB1/TET1/NR4A1/IPO8/RGL2/KDM4A/DOK2/INPP5F/GALNT6/WDR26/HIVEP1/OSBPL9/IL17RB"
"IL8","C7","GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP","GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP",137,0.859698367,1.505546019,0.094537815,0.724985087,0.710418732,79,"tags=4%, list=1%, signal=4%","CST6/ISG20/FLVCR2/S100P/IRF1"
"IL8","C7","GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_UP","GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_UP",135,0.858658754,1.505481667,0.096033403,0.724985087,0.710418732,243,"tags=13%, list=2%, signal=12%","ISG20/IFI44L/APOD/OASL/IFIT1/RSAD2/MX2/ISG15/IFIT2/HERC6/HELZ2/DDX60/OAS3/NLRC5/RNF213/CXCL10/GBP6"
"IL8","C7","GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP","GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP",172,-0.828965174,-1.504998231,0.096474954,0.724985087,0.710418732,583,"tags=9%, list=5%, signal=8%","ETFDH/VPS26B/SARDH/CPLANE1/DHRS7/FBXW4/IFT140/CREBRF/DBP/STK38L/INPP5F/IL27RA/ETFBKMT/KLHL24/HBP1"
"IL8","C7","GSE34156_UNTREATED_VS_6H_NOD2_LIGAND_TREATED_MONOCYTE_DN","GSE34156_UNTREATED_VS_6H_NOD2_LIGAND_TREATED_MONOCYTE_DN",136,0.858423031,1.504480819,0.09623431,0.724985087,0.710418732,400,"tags=10%, list=3%, signal=10%","LGALS9/ISG20/HELZ2/CSPG5/OAS2/CDS1/PARP12/AP3M2/MYD88/ADAP2/SAMD9L/TBK1/TLR3/LMO2"
"IL8","C7","GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN","GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN",136,0.858234286,1.504150024,0.09623431,0.724985087,0.710418732,101,"tags=5%, list=1%, signal=5%","IGSF6/ZC3HAV1/CXCL8/OASL/KCNJ2/RCSD1/IL1B"
"IL8","C7","GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP","GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP",136,-0.831434815,-1.503342117,0.095419847,0.724985087,0.710418732,315,"tags=4%, list=3%, signal=4%","DUSP4/CHDH/SLC2A3/GABARAPL1/LBH/ETV5"
"IL8","C7","GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP","GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP",173,-0.828566632,-1.501475108,0.094619666,0.724985087,0.710418732,236,"tags=3%, list=2%, signal=3%","NEDD1/SINHCAF/GNPAT/CCND2/EPS8/ETV5"
"IL8","C7","GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_UP","GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_UP",141,0.854776529,1.486214403,0.096153846,0.724985087,0.710418732,70,"tags=2%, list=1%, signal=2%","LGALS9/NLRP1/CCL27"
"IL8","C7","GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN","GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN",141,0.854460671,1.485665216,0.096153846,0.724985087,0.710418732,394,"tags=12%, list=3%, signal=12%","OAS1/MX2/C5AR1/HERC6/HELZ2/IRF1/PARP14/DDX60/BST2/ACSS1/PPM1K/GBP6/OPTN/SLC30A6/PLK2/TLR3/PTAFR"
"IL8","C7","GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN","GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN",149,0.852565907,1.483686697,0.093418259,0.724985087,0.710418732,145,"tags=3%, list=1%, signal=3%","OAS1/FLVCR2/IFIT2/IK"
"IL8","C7","GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP","GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP",147,0.851393063,1.48281093,0.093220339,0.724985087,0.710418732,355,"tags=7%, list=3%, signal=7%","TMEM144/POU2F2/THOC1/EIF3K/BRAF/IER3/TRAPPC13/ST8SIA2/TBC1D8/GABRA3/ADAP2"
"IL8","C7","GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP","GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP",148,0.85072781,1.480879005,0.093220339,0.724985087,0.710418732,80,"tags=1%, list=1%, signal=1%","MS4A7/CTRL"
"IL8","C7","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP",152,0.850537922,1.479294875,0.092827004,0.724985087,0.710418732,33,"tags=2%, list=0%, signal=2%","CCL7/ISG20/OASL"
"IL8","C7","GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP","GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP",155,0.846374916,1.472486618,0.093023256,0.724985087,0.710418732,206,"tags=3%, list=2%, signal=3%","IGSF6/MMP9/C5AR1/ERCC1/EMC8"
"IL8","C7","GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_DN","GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_DN",158,0.84716992,1.470154502,0.093816631,0.724985087,0.710418732,376,"tags=6%, list=3%, signal=6%","MS4A7/PARP14/ESRP1/SLC35F6/CHUK/AP3M2/MDM2/POLR3A/TBK1"
"IL8","C7","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN",161,0.844722566,1.467667813,0.094623656,0.724985087,0.710418732,509,"tags=9%, list=4%, signal=8%","CST6/CXCL8/IRF1/STAP2/CREG1/NRP1/LYN/ZNF185/MYD88/PTAFR/DHX58/SLC2A6/STAT1/SOD2"
"IL8","C7","GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN","GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN",164,0.84881947,1.4675111,0.096280088,0.724985087,0.710418732,21,"tags=1%, list=0%, signal=1%","MS4A7/POU2F2"
"IL8","C6","EIF4E_UP","EIF4E_UP",70,-0.42628373,-0.795052388,0.625912409,0.726367487,0.711726261,1178,"tags=19%, list=10%, signal=17%","HAUS7/NEGR1/TST/DEDD/DNAJB5/FBXL13/STPG2/RGS3/FAM117A/MRPS35/SRXN1/PPCS/UBFD1"
"IL8","C7","GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN","GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN",138,-0.82893769,-1.514440624,0.097560976,0.727779167,0.713156673,20,"tags=2%, list=0%, signal=2%","OAZ3/RGS4/ISLR"
"IL8","C7","GSE17186_MEMORY_VS_NAIVE_BCELL_DN","GSE17186_MEMORY_VS_NAIVE_BCELL_DN",164,-0.829462912,-1.510752195,0.097247706,0.727779167,0.713156673,219,"tags=4%, list=2%, signal=4%","VPS35/ENTPD1/NAPSA/FNBP1L/TMEM131L/LTBP2/LSP1"
"IL8","C7","GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN",142,-0.824109454,-1.509087319,0.097560976,0.727779167,0.713156673,69,"tags=2%, list=1%, signal=2%","TPI1/PTGS2/IL18BP"
"IL8","C7","GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_UP","GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_UP",179,-0.827866389,-1.491473712,0.097378277,0.727779167,0.713156673,448,"tags=7%, list=4%, signal=7%","DBP/RGL2/SEMA7A/IL27RA/CD74/NDUFB10/FAM53A/SELPLG/MAP4K1/IL2RA/KCNMB1/ALDH3A1"
"IL8","C7","GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN","GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN",166,0.841600596,1.457921323,0.097402597,0.727779167,0.713156673,247,"tags=4%, list=2%, signal=4%","CCL7/IRF1/IL1B/ETF1/TNFSF9/CXCL10/IER3"
"IL8","C6","SRC_UP.V1_UP","SRC_UP.V1_UP",95,-0.430920199,-0.78661155,0.631578947,0.728446884,0.713763744,1646,"tags=22%, list=14%, signal=19%","OPRL1/CPLX2/MAPK8IP2/ASPSCR1/SLC26A1/BCL2/PDZD7/CLIP3/SYN1/NAALADL1/CFAP46/SUGCT/COL4A4/MRPS34/PPP1R3B/RFXANK/MATK/IGFALS/SRMS/TMEFF2/AGPAT3"
"IL8","C7","GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP","GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP",148,-0.831800373,-1.518629883,0.098113208,0.730281054,0.715608293,132,"tags=7%, list=1%, signal=7%","DUOX1/VAT1/FAM89B/DOK2/S1PR1/PATZ1/FOXRED2/SNX30/HGF/ETV5"
"IL8","C7","GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_DN","GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_DN",153,-0.828884392,-1.507169211,0.098298677,0.730281054,0.715608293,201,"tags=5%, list=2%, signal=5%","HIVEP1/NCOA3/SINHCAF/CFP/ABCA7/IL2RA/LSP1"
"IL8","C7","GSE10325_CD4_TCELL_VS_MYELOID_DN","GSE10325_CD4_TCELL_VS_MYELOID_DN",136,0.855302116,1.499011072,0.09832636,0.730281054,0.715608293,10,"tags=1%, list=0%, signal=1%","SLC11A1/CSF1R"
"IL8","C6","NOTCH_DN.V1_UP","NOTCH_DN.V1_UP",109,-0.41967666,-0.76944045,0.642322097,0.731857905,0.71710601,773,"tags=10%, list=6%, signal=10%","RAB23/TNS1/RASGRP1/BBS10/NPTX1/CDKAL1/INPP1/ESM1/MN1/P3H3/ANKH"
"IL8","C6","YAP1_UP","YAP1_UP",38,-0.395796211,-0.756984732,0.641366224,0.731857905,0.71710601,1037,"tags=11%, list=9%, signal=10%","FLOT1/FAM167A/SHLD2/RAB40C"
"IL8","C7","GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP","GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP",144,-0.831562965,-1.519264248,0.099250936,0.735005117,0.72023744,3,"tags=3%, list=0%, signal=3%","SEMA4D/DNAH2/ASS1/VGF"
"IL8","C7","GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_UP","GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_UP",154,0.844470388,1.46995649,0.099156118,0.735005117,0.72023744,96,"tags=2%, list=1%, signal=2%","MS4A7/DNAJC1/TNFSF13B"
"IL8","C7","SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_UP","SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_UP",14,0.88053685,1.660329751,0.101545254,0.736627955,0.721827672,79,"tags=14%, list=1%, signal=14%","SLC8A1/IRF1"
"IL8","C7","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_1DY_UP","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_1DY_UP",11,0.873946599,1.614350623,0.104803493,0.736627955,0.721827672,991,"tags=36%, list=8%, signal=33%","IRF1/MYD88/STAT1/TLR2"
"IL8","C7","GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",58,-0.865611433,-1.613766314,0.105820106,0.736627955,0.721827672,221,"tags=5%, list=2%, signal=5%","MCTP1/KIRREL2/ALDH3A1"
"IL8","C7","BUCASAS_PBMC_FLUARIX_FLUVIRIN_CAUCASIAN_MALE_AGE_18_40YO_HIGH_RESPONDERS_1DY_TOP_FUNCTIONAL_NETWORK_POSITIVE","BUCASAS_PBMC_FLUARIX_FLUVIRIN_CAUCASIAN_MALE_AGE_18_40YO_HIGH_RESPONDERS_1DY_TOP_FUNCTIONAL_NETWORK_POSITIVE",10,0.856063181,1.606943331,0.103671706,0.736627955,0.721827672,43,"tags=10%, list=0%, signal=10%","ISG15"
"IL8","C7","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_MEDIUM_HIGH_ADVERSE_EVENT_SUBJECTS_1DY_UP","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_MEDIUM_HIGH_ADVERSE_EVENT_SUBJECTS_1DY_UP",19,-0.869662051,-1.588060547,0.101576182,0.736627955,0.721827672,267,"tags=11%, list=2%, signal=10%","DENND5B/BANK1"
"IL8","C7","GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP","GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP",85,-0.854076108,-1.571291657,0.103512015,0.736627955,0.721827672,13,"tags=6%, list=0%, signal=6%","CPLANE1/PARG/HIRIP3/CNKSR2/SLC4A10"
"IL8","C7","GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_UP","GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_UP",90,-0.86099568,-1.567471701,0.100934579,0.736627955,0.721827672,214,"tags=4%, list=2%, signal=4%","ZNF646/RAB11B/GRTP1/FGF7"
"IL8","C7","GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN","GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN",111,-0.844396829,-1.538939994,0.10261194,0.736627955,0.721827672,132,"tags=5%, list=1%, signal=5%","WDR26/S1PR1/FOXRED2/FNBP1L/KCNMB1/KLHL24"
"IL8","C7","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_DN","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_DN",127,-0.841059021,-1.532923663,0.099811676,0.736627955,0.721827672,521,"tags=12%, list=4%, signal=11%","REC8/PUDP/METTL8/NDRG2/XBP1/PPP1R11/ESM1/BCAT1/TUBB2B/MAP7D1/COL6A3/CXCR4/CREB3L3/IL2RA/SLC4A10"
"IL8","C7","GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP","GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP",124,0.867083799,1.532852243,0.101952278,0.736627955,0.721827672,41,"tags=2%, list=0%, signal=2%","SMPDL3A/CSF1R/GPR160"
"IL8","C7","GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN","GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN",115,0.867936693,1.53277677,0.105831533,0.736627955,0.721827672,62,"tags=3%, list=1%, signal=3%","STAB1/CXCL8/FLVCR2/S100P"
"IL8","C7","GSE3039_CD4_TCELL_VS_B1_BCELL_DN","GSE3039_CD4_TCELL_VS_B1_BCELL_DN",129,0.861694539,1.520748211,0.101052632,0.736627955,0.721827672,115,"tags=3%, list=1%, signal=3%","SLC11A1/CLEC4D/IL1B/OIT3"
"IL8","C7","GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN","GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN",131,-0.839954913,-1.519040961,0.100952381,0.736627955,0.721827672,292,"tags=14%, list=2%, signal=14%","NUMA1/ATM/PIK3IP1/FAM167A/PRMT2/TBC1D10C/RIPOR2/CREBRF/MICAL1/ING4/MEF2D/FAM8A1/SYNJ2BP/CXCR4/PRSS53/FCMR/FBXL20/HBP1"
"IL8","C7","GSE9601_UNTREATED_VS_NFKB_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_DN","GSE9601_UNTREATED_VS_NFKB_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_DN",148,-0.828808045,-1.513166747,0.101886792,0.736627955,0.721827672,410,"tags=7%, list=3%, signal=7%","GGCT/DUSP22/ARID4B/AGL/ZMYM4/SINHCAF/ECI2/PDGFRB/FBXO32/FBXL20/KLHL24"
"IL8","C7","GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP","GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP",128,0.859961359,1.512746781,0.104477612,0.736627955,0.721827672,76,"tags=5%, list=1%, signal=5%","IGSF6/LGALS9/PDE6A/APOD/KCNJ2/RIMBP2"
"IL8","C7","GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN","GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN",132,0.857085525,1.51040067,0.103375527,0.736627955,0.721827672,62,"tags=5%, list=1%, signal=5%","IGSF6/CXCL8/ADAM8/IFIT1/KCNJ2/C5AR1/S100P"
"IL8","C7","GSE39022_LN_VS_SPLEEN_DC_UP","GSE39022_LN_VS_SPLEEN_DC_UP",152,-0.828741644,-1.507672005,0.102272727,0.736627955,0.721827672,208,"tags=3%, list=2%, signal=3%","AP4M1/HSCB/PADI2/IL17RB"
"IL8","C7","GSE20715_0H_VS_24H_OZONE_LUNG_UP","GSE20715_0H_VS_24H_OZONE_LUNG_UP",152,-0.828104062,-1.506512098,0.102272727,0.736627955,0.721827672,498,"tags=9%, list=4%, signal=8%","ARL16/RIPOR2/MRPS35/FOXP1/LXN/NIT1/SEMA4D/ZMYM4/NUP210/PDCD4/CXCR4/MAP4K1/LSP1"
"IL8","C7","GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN","GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN",132,0.854778549,1.506335196,0.105485232,0.736627955,0.721827672,33,"tags=2%, list=0%, signal=2%","STAB1/OASL"
"IL8","C7","GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN","GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN",155,-0.826870812,-1.506047327,0.100189036,0.736627955,0.721827672,58,"tags=3%, list=0%, signal=3%","IGFBP6/P3H3/LBH/RGS4/FGF7"
"IL8","C7","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",161,-0.830778291,-1.505836568,0.102420857,0.736627955,0.721827672,210,"tags=4%, list=2%, signal=4%","DOK2/DUSP4/STIL/AP4M1/EML3/CD38/LSP1"
"IL8","C7","GSE2706_2H_VS_8H_R848_STIM_DC_UP","GSE2706_2H_VS_8H_R848_STIM_DC_UP",148,-0.822934047,-1.502442505,0.103773585,0.736627955,0.721827672,458,"tags=7%, list=4%, signal=7%","DUOX1/MPST/KLHL40/PLPP3/BTBD2/SLC2A3/EPHX1/MAP4K1/ANKH/IL18BP"
"IL8","C7","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",148,-0.822893864,-1.502369142,0.103773585,0.736627955,0.721827672,127,"tags=10%, list=1%, signal=10%","SPATA1/AHRR/NPR3/PIGL/TNK2/GPSM2/FURIN/SFMBT2/CMTM3/DUSP22/CD38/SELPLG/BTG1/GABARAPL1/HBP1"
"IL8","C7","GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN",158,-0.824671377,-1.500847766,0.105065666,0.736627955,0.721827672,243,"tags=6%, list=2%, signal=6%","NIT1/DUSP4/SEMA4D/NCOA3/CXCR4/BTG1/MEOX1/MAP4K1/IL2RA/IL17RB"
"IL8","C7","GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP","GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP",142,-0.819508294,-1.500661797,0.103189493,0.736627955,0.721827672,264,"tags=6%, list=2%, signal=6%","ALDH1A3/FAM8A1/GDPD5/ZMYM4/GRIN2B/CCDC96/S1PR1/PTGS2/ALDH3A1"
"IL8","C7","GSE369_SOCS3_KO_VS_WT_LIVER_DN","GSE369_SOCS3_KO_VS_WT_LIVER_DN",164,-0.823479932,-1.499855022,0.102752294,0.736627955,0.721827672,428,"tags=9%, list=4%, signal=9%","PIK3IP1/CAMTA1/HMG20A/RASA2/CALCOCO1/STK38L/TRIM63/UVSSA/ELMOD2/ENTPD1/SPSB2/GANC/S1PR1/WBP1/HBP1"
"IL8","C7","GSE4142_GC_BCELL_VS_MEMORY_BCELL_UP","GSE4142_GC_BCELL_VS_MEMORY_BCELL_UP",143,-0.821713456,-1.4995368,0.101313321,0.736627955,0.721827672,66,"tags=6%, list=1%, signal=6%","ING4/MYCL/ALDH1A3/LDHD/COQ8A/RANBP9/PLCL1/MMP1"
"IL8","C7","GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_UP","GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_UP",144,-0.820431122,-1.498926389,0.102996255,0.736627955,0.721827672,201,"tags=6%, list=2%, signal=6%","NCOA3/SINHCAF/S1PR1/FCMR/LBH/CCNB1IP1/BANK1/BCL11A"
"IL8","C7","GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_DN","GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_DN",166,-0.824137437,-1.497942198,0.1,0.736627955,0.721827672,292,"tags=5%, list=2%, signal=5%","MICAL1/F2R/TES/GPBP1L1/GABARAPL1/MAP4K1/IL2RA/ETV5"
"IL8","C7","GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_DN","GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_DN",162,-0.82527774,-1.496894923,0.105751391,0.736627955,0.721827672,169,"tags=2%, list=1%, signal=2%","ACVR1B/DTNBP1/FOXRED2/IL17RB"
